"9000","1","coordinates","38.526400000000002","68.5381","Hisar"
"9001","3","coordinates","39.77691","64.41315","Bukhara"
"9002","9","coordinates","41.266666999999998","69.216667000000001","Tashkent"
"9003","61","coordinates","34.837499999999999","60.302222","Bakharz"
"9004","62","coordinates","41.383333","60.366667","Khiva"
"9005","114","coordinates","39.466667000000001","75.983333000000002","Kashgar"
"9006","119","coordinates","40.471111000000001","71.724722","Margilan"
"9007","1020","coordinates","39.774549999999998","64.40558",""
"9008","1021","coordinates","39.774679999999996","64.405289999999994",""
"9009","1001","coordinates","39.77028","64.413330000000002",""
"9010","1054","coordinates","39.775378503688835","64.4153088960594",""
"9011","1055","coordinates","39.775949518705218","64.415601256842024",""
"9012","1078","coordinates","39.772840000000002","64.414349999999999",""
"9013","1084","coordinates","39.772249174826953","64.415861431116468",""
"9014","1098","coordinates","39.773139999999998","64.421270000000007",""
"9015","1100","coordinates","39.773479999999999","64.421139999999994",""
"9016","1127","coordinates","39.77182","64.4288",""
"9017","1203","coordinates","39.768619999999999","64.400199999999998",""
"9018","1004","coordinates","40.103009999999998","64.677570000000003",""
"9019","1029","coordinates","39.766640000000002","64.403469999999999",""
"9020","1018","coordinates","39.775210000000001","64.406090000000006",""
"9021","1134","coordinates","39.774714718545937","64.427448574060804",""
"9022","1082","coordinates","39.77252","64.416740000000004",""
"9023","219","coordinates","37.836388999999997","68.780277999999996",""
"9024","224","coordinates","39.866667","79.066666999999995",""
"9025","237","coordinates","42.812480000000001","93.489435",""
"9026","239","coordinates","42.936014","89.206295999999995",""
"9027","240","coordinates","41.719535999999998","82.952440999999993",""
"9028","242","coordinates","39.471679999999999","75.990390000000005",""
"9029","244","coordinates","39.47043","75.988479999999996",""
"9030","245","coordinates","39.490119999999997","76.023750000000007",""
"9031","246","coordinates","38.415799999999997","77.254900000000006",""
"9032","247","coordinates","38.415570000000002","77.255170000000007",""
"9033","249","coordinates","38.416890000000002","77.255979999999994",""
"9034","251","coordinates","38.417230000000004","77.257180000000005",""
"9035","252","coordinates","41.377738624661944","60.360925737448156",""
"9036","255","coordinates","41.379787463671306","60.360453668661535",""
"9037","256","coordinates","41.379360795249696","60.360201541014135",""
"9038","257","coordinates","41.378563803341919","60.359225216932714",""
"9039","258","coordinates","41.378213606839402","60.360705796308935",""
"9040","259","coordinates","41.377867433730827","60.359965506620824",""
"9041","260","coordinates","41.379413122659557","60.355309191770971",""
"9042","261","coordinates","41.379288341843505","60.355673972196996",""
"9043","262","coordinates","41.376975828228794","60.35944247586292",""
"9044","263","coordinates","41.379085069356258","60.357843879290044",""
"9045","264","coordinates","41.379403059699392","60.358219388552129",""
"9046","265","coordinates","41.376537065277802","60.359061602182805",""
"9047","266","coordinates","41.376640000000002","60.359229999999997",""
"9048","268","coordinates","41.37688","60.359690000000001",""
"9049","269","coordinates","41.376849999999997","60.36027",""
"9050","270","coordinates","41.377531322031061","60.359903815813482",""
"9051","271","coordinates","41.378360000000001","60.360869999999998",""
"9052","272","coordinates","41.379570000000001","60.364800000000002",""
"9053","273","coordinates","39.778260328930585","64.402471843714125",""
"9054","274","coordinates","39.774916740788811","64.412235084528334",""
"9055","289","coordinates","39.774340000000002","64.334090000000003","Chahar Bakr Shrine Complex"
"9056","290","coordinates","39.775039999999997","64.423950000000005",""
"9057","291","coordinates","39.77478","64.431460000000001",""
"9058","292","coordinates","39.771610000000003","64.433369999999996",""
"9059","293","coordinates","39.766379999999998","64.418279999999996",""
"9060","294","coordinates","39.723970000000001","64.545069999999996",""
"9061","295","coordinates","39.71687","64.552120000000002",""
"9062","297","coordinates","41.377519999999997","60.36195",""
"9063","298","coordinates","41.377290000000002","60.36121",""
"9064","299","coordinates","41.377290000000002","60.359050000000003",""
"9065","300","coordinates","41.377429999999997","60.356949999999998",""
"9066","301","coordinates","39.771599999999999","64.418520000000001",""
"9067","302","coordinates","39.772669999999998","64.416359999999997",""
"9068","303","coordinates","39.772750000000002","64.414689999999993",""
"9069","304","coordinates","39.772770000000001","64.412170000000003",""
"9070","305","coordinates","39.771360000000001","64.412689999999998",""
"9071","306","coordinates","39.770589999999999","64.41574",""
"9072","310","coordinates","40.102730000000001","64.678039999999996","Abd al-Khaliq Ghijduwani Shrine"
"9073","312","coordinates","39.771999999999998","64.420320000000004",""
"9074","313","coordinates","39.774540000000002","64.422420000000002",""
"9075","314","coordinates","39.774160000000002","64.42286",""
"9076","315","coordinates","39.774610000000003","64.423010000000005",""
"9077","316","coordinates","39.7791","64.413880000000006",""
"9078","317","coordinates","39.777700000000003","64.414190000000005",""
"9079","318","coordinates","39.773600000000002","64.42304",""
"9080","319","coordinates","40.122680000000003","64.499579999999995","Arif Mahitaban Shrine"
"9081","320","coordinates","40.063589999999998","64.48818","Mahmud Injir Faghnawi Shrine"
"9082","321","coordinates","39.910559999999997","64.266739999999999","Ali Ramitani Shrine"
"9083","322","coordinates","39.912149999999997","64.215810000000005","Baba Samasi Shrine"
"9084","323","coordinates","39.86309","64.074219999999997",""
"9085","324","coordinates","39.845019999999998","64.159549999999996",""
"9086","352","coordinates","34.373399999999997","63.1952",""
"9087","358","coordinates","39.81447","64.440610000000007",""
"9088","359","coordinates","39.773260000000001","64.570949999999996","Amir Kulal Shrine"
"9089","360","coordinates","39.80912","64.643029999999996",""
"9090","361","coordinates","39.777239999999999","64.408019999999993",""
"9091","362","coordinates","39.774830000000001","64.420190000000005",""
"9092","363","coordinates","39.777889999999999","64.411119999999997",""
"9093","364","coordinates","39.775779999999997","64.420270000000002",""
"9094","365","coordinates","39.776060000000001","64.419200000000004",""
"9095","366","coordinates","39.766069999999999","64.403620000000004",""
"9096","367","coordinates","39.764200000000002","64.397530000000003",""
