"293","39.766379999999998","64.418279999999996"
"294","39.723970000000001","64.545069999999996"
"295","39.71687","64.552120000000002"
"297","41.377519999999997","60.36195"
"298","41.377290000000002","60.36121"
"299","41.377290000000002","60.359050000000003"
"300","41.377429999999997","60.356949999999998"
"301","39.771599999999999","64.418520000000001"
"302","39.772669999999998","64.416359999999997"
"303","39.772750000000002","64.414689999999993"
"304","39.772770000000001","64.412170000000003"
"305","39.771360000000001","64.412689999999998"
"306","39.770589999999999","64.41574"
"310","40.102730000000001","64.678039999999996"
"312","39.771999999999998","64.420320000000004"
"313","39.774540000000002","64.422420000000002"
"314","39.774160000000002","64.42286"
"315","39.774610000000003","64.423010000000005"
"316","39.7791","64.413880000000006"
"317","39.777700000000003","64.414190000000005"
"318","39.773600000000002","64.42304"
"319","40.122680000000003","64.499579999999995"
"320","40.063589999999998","64.48818"
"321","39.910559999999997","64.266739999999999"
"322","39.912149999999997","64.215810000000005"
"323","39.86309","64.074219999999997"
"324","39.845019999999998","64.159549999999996"
"352","34.373399999999997","63.1952"
"358","39.81447","64.440610000000007"
"359","39.773260000000001","64.570949999999996"
"360","39.80912","64.643029999999996"
"361","39.777239999999999","64.408019999999993"
"362","39.774830000000001","64.420190000000005"
"363","39.777889999999999","64.411119999999997"
"364","39.775779999999997","64.420270000000002"
"365","39.776060000000001","64.419200000000004"
"366","39.766069999999999","64.403620000000004"
"367","39.764200000000002","64.397530000000003"
"369","39.801389","64.536389"
"134","37.216667","67.283333"
"170","40.53","72.8"
"7","34.533333","69.166667"
"106","28.61","77.23"
"5","39.7","66.983333"
"14","21.416667","39.816667"
"15","24.466667","39.6"
"371","15.348333","44.206389"
"372","30.044444","31.235833"
"89","41.716667","44.783333"
"93","30.5","47.816667"
"68","38.923611","66.840833"
"1017","39.77584","64.40675"
"1022","39.77404","64.40392"
"1025","39.76983","64.41339"
"1033","39.76841","64.40703"
"1047","39.77764","64.40817"
"1065","39.77371","64.41017"
"29","39.05","66.83"
"104","39.133611","66.881944"
"387","36.7","67.116667"
"6","40.528611","70.9425"
"40","51.783333","55.1"
"74","40.283333","69.616667"
"373","44.85","65.516667"
"125","36.728611","68.868056"
"28","38.866667","65.8"
"378","43.2775","76.895833"
"96","37.83399","68.78186"
"383","38.308333","69.676389"
"32","37.662778","62.1925"
"78","36.3","59.6"
"11","31.549722","74.343611"
"185","17.37","78.48"
"20","41.013611","28.955"
"384","41.323056","69.235833"
"30","40.084444","65.379167"
"38","39.910833","69.006389"
"22","40.565","65.685"
"33","39.083333","63.566667"
"21","40.025278","65.960833"
"43","38.620833","66.248056"
"46","40.1","64.666667"
"309","40.1","64.666667"
"47","39.502778","63.855556"
"48","40.033333","64.516667"
"70","38.20611","67.19861"
"82","33.333333","44.383333"
"31","35.689167","51.388889"
"17","59.95","30.3"
"385","22.566667","88.366667"
"110","33.513056","36.291944"
"179","31.783333","35.216667"
"64","38.066667","46.3"
"132","32.633333","51.65"
"117","36.665","65.752"
"392","29.616667","52.533333"
"394","38.266667","67.9"
"37","36.683333","67.683333"
"56","39.4","67.25"
"113","39.898889","66.256111"
"69","36.221389","65.927778"
"129","38.466389","70.796667"
"397","37.491667","71.555833"
"57","40.034167","65.654722"
"18","41.001111","71.668333"
"408","40.40444979999999","66.3468031"
"42","39.033611","66.573889"
"413","41.316667","61.066667"
"507","41.49256","61.05716"
"455","38.716667","69.716667"
"453","39.216667","71.183333"
"452","39.016667","70.383333"
"450","38.339","69.973"
"449","38.108333","70.029167"
"447","38.316667","69.05"
"445","38.55","69.316667"
"438","38.413333","67.957222"
"870","43.293056","68.274444"
"161","42.3","69.766667"
